content,label,EventId
"128.18.73.45Number of processes:2692PLBDPMNODE3 进程大于2048, 当前值为(2692)",进程个数异常,11
"128.18.73.45Number of processes:2412PLBDPMNODE3 进程大于2048, 当前值为(2412)",进程个数异常,11
128.18.73.31Number of processes:299Too many processes on PWBDPVD1,进程个数异常,29
"127.0.0.1Utilization of escalator internal processes, in %:100 %Zabbix escalator processes more than 75% busy",进程个数异常,678
128.21.1.55Number of processes:320Too many processes on PWPSMAP1,进程个数异常,29
"128.20.143.245Number of processes:2692pattsdb 进程大于2500, 当前值为(2692)",进程个数异常,11
"128.21.1.62Number of running processes:86128.21.1.62 平均5min运行进程数大于30, 当前值为(86)",进程个数异常,8
"128.18.73.45Number of running processes:54PLBDPMNODE3 平均5min运行进程数大于30, 当前值为(54)",进程个数异常,8
"128.20.143.245Number of processes:2530128.20.143.245 进程大于2500, 当前值为(2530)",进程个数异常,11
"128.18.73.45Number of processes:2831PLBDPMNODE3 进程大于2048, 当前值为(2831)",进程个数异常,11
"128.21.1.62Number of running processes:77128.21.1.62 平均5min运行进程数大于30, 当前值为(77)",进程个数异常,8
10.192.56.148Number of processes:311Too many processes on 10.192.56.148,进程个数异常,29
128.21.1.55Number of processes:347Too many processes on PWPSMAP1,进程个数异常,29
128.20.0.148Number of processes:307Too many processes on CHNPSMAP1,进程个数异常,29
"128.20.143.245Number of processes:2659pattsdb 进程大于2500, 当前值为(2659)",进程个数异常,11
128.21.1.56Number of processes:332Too many processes on PWPSMAP2,进程个数异常,29
"128.20.143.245Number of processes:2889128.20.143.245 进程大于2500, 当前值为(2889)",进程个数异常,11
128.18.0.203Number of processes:298Too many processes on PWCTXAP2,进程个数异常,29
"128.18.73.45Number of processes:2703PLBDPMNODE3 进程大于2048, 当前值为(2703)",进程个数异常,11
"128.20.143.31Number of running processes:22edp_db1 平均5min运行进程数大于30, 当前值为(22)",进程个数异常,8
"128.18.73.45Number of processes:2649PLBDPMNODE3 进程大于2048, 当前值为(2649)",进程个数异常,11
"128.194.13.31Number of running processes:20pledpdb2 平均5min运行进程数大于30, 当前值为(20)",进程个数异常,8
"128.20.143.31Number of running processes:91edp_db1 平均5min运行进程数大于30, 当前值为(91)",进程个数异常,8
"128.18.73.45Number of processes:2135PLBDPMNODE3 进程大于2048, 当前值为(2135)",进程个数异常,11
"128.20.143.31Number of running processes:43edp_db1 平均5min运行进程数大于30, 当前值为(43)",进程个数异常,8
"128.18.73.45Number of processes:2117PLBDPMNODE3 进程大于2048, 当前值为(2117)",进程个数异常,11
"128.20.143.31Number of running processes:29edp_db1 平均5min运行进程数大于30, 当前值为(29)",进程个数异常,8
"128.18.73.45Number of processes:2579PLBDPMNODE3 进程大于2048, 当前值为(2579)",进程个数异常,11
128.21.1.56Number of processes:333Too many processes on PWPSMAP2,进程个数异常,29
"128.18.73.45Number of running processes:62PLBDPMNODE3 平均5min运行进程数大于30, 当前值为(62)",进程个数异常,8
"128.18.73.45Number of processes:2559PLBDPMNODE3 进程大于2048, 当前值为(2559)",进程个数异常,11
"128.18.73.45Number of processes:2090PLBDPMNODE3 进程大于2048, 当前值为(2090)",进程个数异常,11
"128.20.143.245Number of processes:2769128.20.143.245 进程大于2500, 当前值为(2769)",进程个数异常,11
"128.18.73.45Number of processes:2030PLBDPMNODE3 进程大于2048, 当前值为(2030)",进程个数异常,11
"128.18.73.45Number of processes:2458PLBDPMNODE3 进程大于2048, 当前值为(2458)",进程个数异常,11
"128.21.1.62Number of running processes:151128.21.1.62 平均5min运行进程数大于30, 当前值为(151)",进程个数异常,8
"128.20.143.245Number of processes:2890128.20.143.245 进程大于2500, 当前值为(2890)",进程个数异常,11
"128.20.143.245Number of processes:2560128.20.143.245 进程大于2500, 当前值为(2560)",进程个数异常,11
"128.18.70.24Number of running processes:52PLMISDB2 平均5min运行进程数大于30, 当前值为(52)",进程个数异常,8
128.18.163.67cap_csspc_service -p 22011进程:0cap_csspc_service -p 22011 进程异常,进程个数异常,489
10.192.56.148Number of processes:306Too many processes on 10.192.56.148,进程个数异常,29
"128.21.1.62Number of running processes:56128.21.1.62 平均5min运行进程数大于30, 当前值为(56)",进程个数异常,8
128.21.1.55Number of processes:319Too many processes on PWPSMAP1,进程个数异常,29
"Device Configuration Backup failed for SBJ02_F29OA_2960.hkbea at Nov 06, 2023 00:00 AM",备份失败,38
"Device Configuration Backup failed for 10.168.130.213 at Jul 20, 2023 09:55 AM",备份失败,673
"Device Configuration Backup failed for 10.195.8.184 at Jun 12, 2023 09:34 AM",备份失败,764
"Device Configuration Backup failed for R-SHDC3G-MSR3640 at Jul 15, 2023 00:00 AM",备份失败,673
"Device Configuration Backup failed for S_WHGG_OA_H5130_02 at Jun 12, 2023 09:27 AM",备份失败,764
"Device Configuration Backup failed for 128.162.6.230 at Jun 26, 2023 00:11 AM",备份失败,764
"Device Configuration Backup failed for 10.140.68.3 at Jun 19, 2023 16:11 PM",备份失败,765
"Device Configuration Backup failed for 10.195.72.190 at Jun 13, 2023 14:16 PM",备份失败,765
128.18.86.118ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,12
"Device Configuration Backup failed for S_WHGG_OA_H5130-01 at Jun 25, 2023 00:05 AM",备份失败,764
"Device Configuration Backup failed for S_BJ_WL_C3650-02.hkbea at Nov 06, 2023 00:01 AM",备份失败,38
"Device Configuration Backup failed for S_ZJ_WL_C9300_01.hkbea.com at Jul 22, 2023 00:01 AM",备份失败,673
"Device Configuration Backup failed for S_CD_VOIP_C2960_25F-07.hkbea.com at Jun 16, 2023 09:31 AM",备份失败,764
"Device Configuration Backup failed for S_SZ_OA_2960-21.hkbea.com at Oct 02, 2023 00:00 AM",备份失败,155
"Device Configuration Backup failed for S_DMZ_I3012_Q0701_01 at Jul 15, 2023 00:01 AM",备份失败,673
"Device Configuration Backup failed for S_WHGG_PRD_H5130_02 at Jun 20, 2023 14:55 PM",备份失败,765
"Device Configuration Backup failed for S-WHGG-PRD_H5130-01 at Jun 13, 2023 14:18 PM",备份失败,765
"Device Configuration Backup failed for 10.200.84.20 at Jun 23, 2023 14:10 PM",备份失败,765
"Device Configuration Backup failed for 10.187.200.138 at Jun 26, 2023 00:12 AM",备份失败,764
128.18.86.73ORACLE-RMAN CBMR备份:0ORACLE RMAN CBMR备份失败,备份失败,785
"Device Configuration Backup failed for S_SZ_OA_C2960-17.hkbea.com at Nov 06, 2023 00:03 AM",备份失败,38
"Device Configuration Backup failed for 10.168.130.222 at Jul 20, 2023 09:55 AM",备份失败,673
"Device Configuration Backup failed for S_XAJKQ-C9200-02.network.hkbea.com at Aug 27, 2023 10:30 AM",备份失败,602
"Device Configuration Backup failed for S_BJ_WL_C2960-02 at Oct 30, 2023 00:00 AM",备份失败,155
"Device Configuration Backup failed for R_SZ_SZT_H3011 at Oct 01, 2023 23:59 PM",备份失败,156
"Device Configuration Backup failed for 128.194.63.54 at Aug 11, 2023 23:34 PM",备份失败,603
"Device Configuration Backup failed for S_WHGG_PRD_H5130_02 at Jun 19, 2023 16:12 PM",备份失败,765
"Device Configuration Backup failed for SBJ05_F27OA_2960.hkbea at Nov 13, 2023 00:00 AM",备份失败,38
"Device Configuration Backup failed for S_BJ_WL_C2960-01 at Oct 30, 2023 00:00 AM",备份失败,155
"Device Configuration Backup failed for SBJ10_F28PRD_2960 at Nov 13, 2023 00:00 AM",备份失败,38
"Device Configuration Backup failed for 10.140.76.2 at Jun 16, 2023 09:31 AM",备份失败,764
"Device Configuration Backup failed for S_SHDR_OA_C2960-01.hkbea.com at Jun 17, 2023 00:00 AM",备份失败,764
"Device Configuration Backup failed for S_WHGG_PRD_H5130_02 at Jun 18, 2023 00:04 AM",备份失败,764
"Device Configuration Backup failed for 128.162.6.230 at Nov 06, 2023 00:01 AM",备份失败,38
"Device Configuration Backup failed for 10.140.68.3 at Jun 15, 2023 10:13 AM",备份失败,764
"Device Configuration Backup failed for S_DMZ_I3012_R0701_01 at Jul 22, 2023 00:01 AM",备份失败,673
"Device Configuration Backup failed for SZJ43_3560 at Aug 13, 2023 11:18 AM",备份失败,602
128.20.69.231ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,12
"Device Configuration Backup failed for 10.195.8.177 at Jun 19, 2023 16:11 PM",备份失败,765
"Device Configuration Backup failed for R_ZJ_WAN_ASR-10.hkbea.com at Jun 24, 2023 00:02 AM",备份失败,764
"Device Configuration Backup failed for 10.168.130.204 at Jun 15, 2023 11:14 AM",备份失败,764
"Device Configuration Backup failed for 10.195.8.133 at Jun 16, 2023 09:33 AM",备份失败,764
"Device Configuration Backup failed for S_SZ_OA_C2960-11.hkbea.com at Oct 01, 2023 23:59 PM",备份失败,156
"Device Configuration Backup failed for 10.187.200.181 at Jun 15, 2023 11:16 AM",备份失败,764
"Device Configuration Backup failed for 10.195.72.189 at Jun 19, 2023 16:11 PM",备份失败,765
"Device Configuration Backup failed for SBJ04_3750.hkbea at Nov 06, 2023 00:00 AM",备份失败,38
"Device Configuration Backup failed for SBJ03_F27OA_3750.hkbea.com at Oct 30, 2023 10:02 AM",备份失败,155
"Device Configuration Backup failed for S_ZJ_PRD_3850-01.hkbea.com at Sep 14, 2023 19:15 PM",备份失败,397
"Device Configuration Backup failed for S_CD_VOIP_C2960_25F-07.hkbea.com at Jun 25, 2023 00:05 AM",备份失败,764
128.18.163.42ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,12
"Device Configuration Backup failed for R_CTC_C1921_1.hkbea.com at Jul 15, 2023 00:02 AM",备份失败,673
"Device Configuration Backup failed for 10.195.8.177 at Jun 20, 2023 15:36 PM",备份失败,765
"Device Configuration Backup failed for 10.140.68.2 at Jun 15, 2023 10:12 AM",备份失败,764
"Device Configuration Backup failed for 10.187.200.138 at Jun 19, 2023 00:10 AM",备份失败,764
"Device Configuration Backup failed for 10.140.68.2 at Jun 16, 2023 09:31 AM",备份失败,764
"Device Configuration Backup failed for 10.195.8.177 at Jun 16, 2023 09:31 AM",备份失败,764
"Device Configuration Backup failed for S_WHGG_OA_H5130-01 at Jun 16, 2023 09:33 AM",备份失败,764
"Device Configuration Backup failed for S_DMZ_I3012_Q0701_01 at Jul 29, 2023 00:01 AM",备份失败,673
"Device Configuration Backup failed for 10.187.200.145 at Jun 15, 2023 11:14 AM",备份失败,764
"Device Configuration Backup failed for S-WHGG-PRD_H5130-01 at Jun 12, 2023 09:27 AM",备份失败,764
"Device Configuration Backup failed for S_ZJ_PRD_N3K_D07_1 at Sep 09, 2023 16:14 PM",备份失败,397
"Device Configuration Backup failed for 10.187.200.138 at Jul 24, 2023 00:12 AM",备份失败,673
128.18.163.1ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,12
"Device Configuration Backup failed for 128.30.143.1 at Aug 16, 2023 11:13 AM",备份失败,602
128.20.159.34ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,12
"Device Configuration Backup failed for R_SYHP_WAN_C2911-02.hkbea.com at Sep 11, 2023 00:04 AM",备份失败,398
"Device Configuration Backup failed for 10.165.99.2 at Aug 15, 2023 09:59 AM",备份失败,602
"Device Configuration Backup failed for 10.140.69.2 at Jun 19, 2023 16:11 PM",备份失败,765
"Device Configuration Backup failed for SBJ01_F28OA_2960.hkbea at Nov 13, 2023 00:00 AM",备份失败,38
"Device Configuration Backup failed for S_CD_VOIP_C2960_25F-07.hkbea.com at Jun 13, 2023 14:15 PM",备份失败,765
"Device Configuration Backup failed for S_DR_NDS_CORE_C3650X-01 at Jun 15, 2023 10:13 AM",备份失败,764
"Device Configuration Backup failed for S_WHGG_OA_H5130-01 at Jun 13, 2023 14:18 PM",备份失败,765
"Device Configuration Backup failed for 10.140.75.5 at Jun 16, 2023 09:31 AM",备份失败,764
"Device Configuration Backup failed for S_SZ_OA_C2960-11.hkbea.com at Oct 15, 2023 23:59 PM",备份失败,156
"Device Configuration Backup failed for 10.187.200.138 at Jun 12, 2023 00:10 AM",备份失败,764
"Device Configuration Backup failed for S_GZIBT_CC_3650_05.hkbea.com at Nov 13, 2023 00:00 AM",备份失败,38
"Device Configuration Backup failed for S_SZ_VOIP_C9200-19.hkbea.com at Nov 13, 2023 00:00 AM",备份失败,38
"Device Configuration Backup failed for S_DR_NDS_CORE_C3650X-01 at Jun 13, 2023 14:16 PM",备份失败,765
"Device Configuration Backup failed for S_ZJ_PRD_N3K_D07_2 at Aug 12, 2023 00:00 AM",备份失败,602
"Device Configuration Backup failed for 128.194.63.51 at Aug 11, 2023 23:34 PM",备份失败,603
"Device Configuration Backup failed for SBJ06_F27OA_2960.hkbea at Oct 30, 2023 10:03 AM",备份失败,155
"Device Configuration Backup failed for S_SZ_OA_C2960P-08.hkbea.com at Oct 01, 2023 23:59 PM",备份失败,156
"Device Configuration Backup failed for 10.162.1.241 at Jun 12, 2023 09:46 AM",备份失败,764
"Device Configuration Backup failed for 10.187.200.177 at Jun 12, 2023 00:05 AM",备份失败,764
"Device Configuration Backup failed for S_BJ_WL_C2960-02 at Nov 06, 2023 00:00 AM",备份失败,38
"Device Configuration Backup failed for SBJ05_3750 at Nov 06, 2023 00:00 AM",备份失败,38
"Device Configuration Backup failed for 10.168.130.220 at Jul 20, 2023 09:55 AM",备份失败,673
"Device Configuration Backup failed for 128.162.6.230 at Jun 15, 2023 11:12 AM",备份失败,764
"Device Configuration Backup failed for S_ZJ_PRD_N3K-D06_2 at Aug 12, 2023 00:00 AM",备份失败,602
"Device Configuration Backup failed for R_CTC_C1921_1.hkbea.com at Jul 29, 2023 00:01 AM",备份失败,673
"Device Configuration Backup failed for S_URMQ_OA_C9200-3F.hkbea.com at Aug 27, 2023 00:00 AM",备份失败,602
128.194.11.100ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,12
"Device Configuration Backup failed for 10.140.68.2 at Jun 15, 2023 13:45 PM",备份失败,765
"Device Configuration Backup failed for SZJAF3D-4 at Jul 20, 2023 16:31 PM",备份失败,674
"Device Configuration Backup failed for 10.173.21.2 at Jun 20, 2023 14:55 PM",备份失败,765
"Device Configuration Backup failed for 10.166.8.197 at Jun 12, 2023 09:38 AM",备份失败,764
"Device Configuration Backup failed for 10.168.130.202 at Jun 13, 2023 15:59 PM",备份失败,765
"Device Configuration Backup failed for 10.168.130.252 at Jul 17, 2023 00:16 AM",备份失败,673
"Device Configuration Backup failed for R_SZ_XL_C2911-01.hkbea.com at Sep 04, 2023 00:01 AM",备份失败,398
"Device Configuration Backup failed for 10.195.8.178 at Jun 16, 2023 09:33 AM",备份失败,764
接口'E1 0/1/0.1/1/4/2-E1 0/1/0.1/1/4/2'的丢包率为3.458%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/2/2/2-E1 0/1/0.1/2/2/2'的丢包率为2.609%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/5/1-E1 0/1/0.1/1/5/1'的丢包率为3.751%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/4/2-E1 0/1/0.1/1/4/2'的丢包率为5.322%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/3/3-E1 0/1/0.1/1/3/3'的丢包率为8.094%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/3/3-E1 0/1/0.1/1/3/3'的丢包率为2.348%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/2/2/2-E1 0/1/0.1/2/2/2'的丢包率为8.146%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/2/2/2-E1 0/1/0.1/2/2/2'的丢包率为3.366%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/3/3-E1 0/1/0.1/1/3/3'的丢包率为3.017%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/4/2-E1 0/1/0.1/1/4/2'的丢包率为7.998%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/3/3-E1 0/1/0.1/1/3/3'的丢包率为3.692%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/2/2/2-E1 0/1/0.1/2/2/2'的丢包率为2.174%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/3/3-E1 0/1/0.1/1/3/3'的丢包率为2.28%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/2/2/2-E1 0/1/0.1/2/2/2'的丢包率为3.588%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/5/1-E1 0/1/0.1/1/5/1'的丢包率为2.343%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/4/2-E1 0/1/0.1/1/4/2'的丢包率为2.09%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/2/2/2-E1 0/1/0.1/2/2/2'的丢包率为2.635%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/3/3-E1 0/1/0.1/1/3/3'的丢包率为2.443%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/5/1-E1 0/1/0.1/1/5/1'的丢包率为2.018%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/3/3-E1 0/1/0.1/1/3/3'的丢包率为3.056%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/5/1-E1 0/1/0.1/1/5/1'的丢包率为2.556%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/5/1-E1 0/1/0.1/1/5/1'的丢包率为2.017%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/1/4/2-E1 0/1/0.1/1/4/2'的丢包率为2.393%，该监视器的阈值为2%。,接口丢包率超阈值,505
接口'E1 0/1/0.1/2/2/2-E1 0/1/0.1/2/2/2'的丢包率为2.015%，该监视器的阈值为2%。,接口丢包率超阈值,505
